# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --hazardsensitiveall --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,215,6,107,57,0,59,35,0,33,22,0,15,14,6,11,8,0,4,4,0,3,8,0,4,6,0.631201028824
apache1,142,6,110,57,0,59,35,0,19,15,0,32,20,4,16,12,0,6,6,0,2,8,0,8,9,0.833681821823
apache1,245,8,120,61,0,59,35,0,28,19,0,33,22,6,17,11,0,6,6,0,6,9,0,5,9,0.942665100098
apache1,409,3,113,57,0,59,35,0,33,25,0,21,13,3,10,7,0,4,4,0,2,6,0,4,6,0.569122076035
apache1,331,6,120,61,0,59,35,0,38,27,0,23,16,2,12,7,0,4,4,0,3,6,0,5,6,0.609509944916
apache1,175,8,107,57,0,59,35,0,19,17,0,29,23,4,10,8,0,4,4,0,3,8,0,3,6,0.595077991486
apache1,107,6,110,57,0,59,35,0,17,14,0,34,21,6,17,12,0,6,6,0,3,9,0,8,9,0.86571097374
apache1,298,9,110,57,0,59,35,0,21,16,0,30,21,7,18,13,0,6,6,0,5,9,0,7,10,0.892763853073
apache1,299,9,110,57,0,59,35,0,22,16,0,29,20,5,17,12,0,6,6,0,5,9,0,6,9,0.830043077469
apache1,303,8,144,69,0,59,35,0,41,32,0,44,30,6,12,8,0,4,4,0,4,8,0,4,6,0.692070007324
apache1,264,11,120,61,0,59,35,0,32,23,0,29,20,9,18,12,0,6,6,0,5,10,0,7,9,1.01625704765
apache1,348,10,140,69,0,59,35,0,37,30,0,44,28,4,8,7,0,3,3,0,2,7,0,3,6,0.472764015198
apache1,285,7,124,61,0,59,35,0,21,20,0,44,31,5,9,7,0,3,3,0,2,6,0,4,7,0.565441131592
apache1,373,5,110,57,0,59,35,0,32,22,0,19,14,5,18,12,0,6,6,0,9,10,0,3,7,0.920635223389
apache1,184,6,120,61,0,59,35,0,17,18,0,44,28,4,12,8,0,4,4,0,2,7,0,6,6,0.645716190338
apache1,300,9,110,57,0,59,35,0,22,16,0,29,20,5,17,12,0,6,6,0,5,9,0,6,9,0.904350996017
apache1,394,5,97,53,0,59,35,0,22,15,0,16,15,5,15,12,0,6,6,0,4,9,0,5,9,0.832998991013
apache1,268,10,120,61,0,59,35,0,32,23,0,29,19,6,16,11,0,6,6,0,4,10,0,6,8,0.879487037659
apache1,399,9,137,69,0,59,35,0,38,29,0,40,28,5,12,8,0,4,4,0,4,7,0,4,7,0.600506067276
apache1,411,3,109,57,0,59,35,0,29,22,0,21,13,3,10,7,0,4,4,0,2,6,0,4,6,0.547424077988
apache1,345,12,120,61,0,59,35,0,27,20,0,34,24,8,18,12,0,6,6,0,6,9,0,6,10,0.967293024063
apache1,282,6,124,61,0,59,35,0,20,16,0,45,30,4,11,7,0,4,4,0,3,7,0,4,6,0.625209093094
apache1,372,5,110,57,0,59,35,0,31,21,0,20,14,3,11,7,0,4,4,0,4,6,0,3,6,0.567278146744
apache1,334,12,144,69,0,59,35,0,41,31,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.52911901474
apache2,22,4,171,90,0,65,38,0,16,17,0,90,58,2,9,7,0,2,2,0,5,7,0,2,5,0.524634122849
apache2,17,4,102,55,0,65,38,0,21,18,0,16,12,2,9,7,0,2,2,0,5,7,0,2,5,0.471873998642
apache2,18,3,78,43,0,65,38,0,8,7,0,5,7,3,10,7,0,2,2,0,5,6,0,3,7,0.499074935913
apache2,16,2,78,43,0,65,38,0,6,5,0,7,7,2,9,7,0,2,2,0,2,5,0,5,7,0.458235025406
apache2,19,4,171,90,0,65,38,0,14,13,0,92,61,4,10,7,0,2,2,0,4,7,0,4,7,0.585234880447
apache2,21,6,171,90,0,65,38,0,94,61,0,12,15,2,10,7,0,3,3,0,3,5,0,4,7,0.576802015305
apache2,20,4,171,90,0,65,38,0,90,58,0,16,17,2,9,7,0,2,2,0,2,5,0,5,7,0.531814098358
apache2,15,7,102,55,0,65,38,0,17,15,0,20,19,3,9,7,0,2,2,0,6,7,0,1,6,0.446483850479
bankaccount,17,8,99,22,0,37,16,0,36,14,0,26,12,8,57,18,0,13,12,0,29,16,0,15,17,3.22138810158
bankaccount,18,9,99,22,0,37,16,0,36,14,0,26,12,9,51,17,0,12,11,0,19,16,0,20,15,3.18108987808
bankaccount,16,8,99,22,0,37,16,0,36,14,0,26,12,8,56,17,0,13,12,0,28,15,0,15,17,3.14626598358
bankaccount,19,9,98,22,0,37,16,0,36,14,0,25,11,9,55,17,0,13,12,0,29,16,0,13,16,2.79544711113
bankaccount,5,7,98,22,0,37,16,0,35,13,0,26,12,7,47,16,0,12,11,0,15,15,0,20,15,2.84256100655
bluetooth,6,5,21,10,0,10,8,0,5,6,0,6,6,3,10,7,0,5,5,0,3,6,0,2,5,0.427775144577
pool,131,9,518,162,0,118,33,0,182,71,0,218,77,9,199,102,0,30,14,0,80,64,0,89,61,30.5514190197
pool,137,11,518,162,0,118,33,0,207,77,0,193,71,9,192,102,0,30,14,0,73,70,0,89,64,41.9835329056
pool,130,9,518,162,0,118,33,0,182,71,0,218,77,9,196,102,0,30,14,0,80,64,0,86,68,25.4778730869
pool,143,7,471,147,0,118,33,0,182,71,0,171,62,7,196,102,0,30,14,0,80,63,0,86,61,24.6850240231
pool,152,7,471,147,0,118,33,0,160,62,0,193,71,7,195,102,0,30,14,0,76,63,0,89,63,26.0419211388
pool,138,11,518,162,0,118,33,0,207,77,0,193,71,9,195,102,0,30,14,0,76,70,0,89,64,20.4309580326
pool,149,7,471,147,0,118,33,0,160,62,0,193,71,7,192,102,0,30,14,0,73,63,0,89,63,29.1632258892
pool,146,7,471,147,0,118,33,0,182,71,0,171,62,7,199,102,0,30,14,0,80,67,0,89,61,20.8255059719
deadlock,9,5,29,7,0,13,7,0,8,7,0,8,6,5,21,7,0,7,7,0,7,6,0,7,6,0.816030979156
