# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --toposortinput
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,274,7,144,69,0,59,35,0,39,32,0,46,31,3,8,7,0,3,3,0,2,6,0,3,6,0.452028036118
apache1,50,4,107,57,0,59,35,0,32,21,0,16,15,4,10,7,0,4,4,0,3,7,0,3,6,0.492815971375
apache1,275,9,140,69,0,59,35,0,40,32,0,41,29,3,8,7,0,3,3,0,2,6,0,3,6,0.39869093895
apache1,207,5,140,69,0,59,35,0,39,30,0,42,29,3,9,7,0,3,3,0,3,6,0,3,6,0.433876037598
apache1,376,5,110,57,0,59,35,0,32,21,0,19,13,3,9,7,0,3,3,0,4,6,0,2,6,0.451640129089
apache1,144,4,110,57,0,59,35,0,20,15,0,31,19,4,8,7,0,3,3,0,3,7,0,2,6,0.403068065643
apache1,78,3,110,57,0,59,35,0,20,14,0,31,19,3,11,7,0,4,4,0,3,6,0,4,6,0.475777864456
apache1,51,4,102,55,0,59,35,0,32,21,0,11,13,4,14,11,0,6,6,0,5,10,0,3,8,0.595867156982
apache1,114,6,120,61,0,59,35,0,19,19,0,42,29,4,9,7,0,3,3,0,3,7,0,3,6,0.451483011246
apache1,111,8,124,61,0,59,35,0,19,20,0,46,34,4,8,7,0,3,3,0,2,7,0,3,6,0.411109924316
apache1,106,4,100,53,0,59,35,0,17,12,0,24,14,4,9,7,0,3,3,0,2,7,0,4,6,0.414879798889
apache1,108,5,110,57,0,59,35,0,17,14,0,34,21,2,15,11,0,6,6,0,1,6,0,8,9,0.6107878685
apache1,113,6,120,61,0,59,35,0,19,19,0,42,29,4,8,7,0,3,3,0,2,7,0,3,6,0.406848192215
apache1,379,5,110,57,0,59,35,0,31,22,0,20,14,5,9,7,0,3,3,0,3,7,0,3,6,0.447144985199
apache1,72,8,120,61,0,59,35,0,21,20,0,40,27,4,10,7,0,4,4,0,2,7,0,4,6,0.470943927765
apache1,160,3,110,57,0,59,35,0,17,14,0,34,20,2,10,7,0,4,4,0,1,5,0,5,6,0.445213079453
apache1,147,6,120,61,0,59,35,0,20,16,0,41,27,4,8,7,0,3,3,0,2,7,0,3,6,0.454431056976
apache1,372,3,110,57,0,59,35,0,31,21,0,20,14,3,9,7,0,3,3,0,3,6,0,3,6,0.411051988602
apache1,71,4,124,61,0,59,35,0,19,14,0,46,29,4,10,7,0,4,4,0,3,7,0,3,6,0.523169994354
apache1,215,6,107,57,0,59,35,0,33,22,0,15,14,4,10,7,0,4,4,0,2,6,0,4,6,0.445381879807
apache1,250,8,140,69,0,59,35,0,36,27,0,45,32,4,9,7,0,3,3,0,3,7,0,3,6,0.494277954102
apache1,398,5,137,69,0,59,35,0,38,25,0,40,26,5,9,7,0,3,3,0,4,7,0,2,6,0.451179027557
apache1,404,4,94,51,0,59,35,0,13,13,0,22,13,4,14,11,0,6,6,0,4,10,0,4,7,0.648270130157
apache1,290,4,110,57,0,59,35,0,22,16,0,29,19,3,8,7,0,3,3,0,3,7,0,2,6,0.387371063232
apache1,184,4,120,61,0,59,35,0,17,18,0,44,28,2,11,7,0,4,4,0,1,5,0,6,6,0.517843008041
apache1,213,7,120,61,0,59,35,0,32,23,0,29,19,5,16,11,0,6,6,0,5,10,0,5,8,0.721872806549
apache1,246,6,120,61,0,59,35,0,27,19,0,34,23,4,11,7,0,4,4,0,4,7,0,3,6,0.518226861954
apache1,380,4,110,57,0,59,35,0,32,22,0,19,14,3,15,11,0,6,6,0,8,10,0,1,5,0.629508972168
apache1,423,4,109,57,0,59,35,0,29,22,0,21,13,4,10,7,0,4,4,0,2,7,0,4,6,0.480223894119
apache1,158,4,109,57,0,59,35,0,17,15,0,33,20,4,10,7,0,4,4,0,2,7,0,4,6,0.476871967316
apache1,382,4,110,57,0,59,35,0,33,23,0,18,14,3,8,7,0,3,3,0,4,7,0,1,4,0.379575967789
apache1,354,6,141,69,0,59,35,0,38,28,0,44,31,4,9,7,0,3,3,0,3,7,0,3,6,0.431172132492
apache1,209,7,144,69,0,59,35,0,41,31,0,44,32,3,9,7,0,3,3,0,3,6,0,3,6,0.422110080719
apache1,408,4,99,53,0,59,35,0,18,15,0,22,13,4,10,7,0,4,4,0,2,7,0,4,6,0.433122873306
apache1,143,4,110,57,0,59,35,0,19,14,0,32,19,4,9,7,0,3,3,0,3,7,0,3,6,0.409826993942
apache1,281,4,124,61,0,59,35,0,20,15,0,45,29,4,9,7,0,3,3,0,3,7,0,3,6,0.44383597374
apache1,214,7,120,61,0,59,35,0,33,23,0,28,18,5,11,7,0,4,4,0,3,7,0,4,6,0.526664972305
apache1,76,5,92,51,0,59,35,0,20,16,0,13,13,3,13,11,0,6,6,0,3,7,0,4,9,0.616390943527
apache1,300,6,110,57,0,59,35,0,22,16,0,29,20,3,16,11,0,6,6,0,4,8,0,6,9,0.648484945297
apache1,279,4,120,61,0,59,35,0,20,16,0,41,26,4,9,7,0,3,3,0,2,7,0,4,6,0.424175977707
apache1,415,4,124,61,0,59,35,0,44,29,0,21,13,4,11,7,0,4,4,0,3,7,0,4,6,0.517767906189
apache1,371,6,124,61,0,59,35,0,44,31,0,21,15,2,9,7,0,3,3,0,1,4,0,5,6,0.647222042084
apache1,306,4,110,57,0,59,35,0,22,16,0,29,19,3,8,7,0,3,3,0,3,7,0,2,6,0.377178192139
apache1,269,7,120,61,0,59,35,0,32,22,0,29,19,5,9,7,0,3,3,0,3,7,0,3,6,0.450647115707
apache1,155,4,110,57,0,59,35,0,17,14,0,34,20,4,11,7,0,4,4,0,2,7,0,5,6,0.462556838989
apache1,366,6,120,61,0,59,35,0,40,28,0,21,15,2,9,7,0,3,3,0,1,4,0,5,6,0.415196895599
apache1,85,3,100,53,0,59,35,0,22,14,0,19,12,3,9,7,0,3,3,0,4,6,0,2,5,0.429007053375
apache1,389,6,124,61,0,59,35,0,22,16,0,43,29,4,8,7,0,3,3,0,3,7,0,2,6,0.409700870514
apache1,159,4,104,55,0,59,35,0,12,13,0,33,20,4,14,11,0,6,6,0,2,9,0,6,9,0.61682510376
apache1,303,6,144,69,0,59,35,0,41,32,0,44,30,4,9,7,0,3,3,0,2,7,0,4,6,0.449730157852
apache1,351,6,110,57,0,59,35,0,27,21,0,24,15,4,9,7,0,3,3,0,2,7,0,4,6,0.417418003082
apache1,394,5,97,53,0,59,35,0,22,15,0,16,15,5,14,11,0,6,6,0,3,8,0,5,9,0.668035984039
apache1,337,8,120,61,0,59,35,0,27,20,0,34,23,6,16,11,0,6,6,0,5,9,0,5,9,0.699267148972
apache1,334,8,144,69,0,59,35,0,41,31,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.410146951675
apache1,357,6,137,69,0,59,35,0,38,28,0,40,28,4,9,7,0,3,3,0,3,7,0,3,6,0.449045181274
apache1,344,6,109,57,0,59,35,0,16,15,0,34,21,6,14,11,0,6,6,0,3,9,0,5,9,0.633265972137
apache1,107,6,110,57,0,59,35,0,17,14,0,34,21,4,16,11,0,6,6,0,2,8,0,8,9,0.632915019989
apache1,331,4,120,61,0,59,35,0,38,27,0,23,16,2,9,7,0,3,3,0,1,4,0,5,6,0.474862098694
apache1,421,6,120,61,0,59,35,0,39,28,0,22,17,4,8,7,0,3,3,0,2,7,0,3,6,0.409819841385
apache1,340,8,120,61,0,59,35,0,28,20,0,33,21,4,9,7,0,3,3,0,2,7,0,4,6,0.513095855713
apache1,305,5,97,53,0,59,35,0,22,15,0,16,15,5,14,11,0,6,6,0,3,8,0,5,9,0.61477804184
apache1,75,5,97,53,0,59,35,0,20,16,0,18,15,3,9,7,0,4,4,0,3,6,0,2,6,0.413581848145
apache1,47,8,124,65,0,59,35,0,41,30,0,24,22,6,10,7,0,4,4,0,3,7,0,3,6,0.501761198044
apache1,413,4,120,61,0,59,35,0,40,26,0,21,13,4,11,7,0,4,4,0,3,7,0,4,6,0.503593921661
apache1,411,4,109,57,0,59,35,0,29,22,0,21,13,4,10,7,0,4,4,0,2,7,0,4,6,0.440957069397
apache1,179,8,124,61,0,59,35,0,21,21,0,44,30,2,9,7,0,3,3,0,1,4,0,5,6,0.456568956375
apache1,16,5,120,61,0,59,35,0,32,20,0,29,20,3,11,7,0,4,4,0,5,7,0,2,5,0.538954973221
apache1,390,7,110,57,0,59,35,0,21,16,0,30,19,5,9,7,0,3,3,0,3,7,0,3,6,0.473036050797
apache1,295,6,110,57,0,59,35,0,22,16,0,29,20,5,15,11,0,6,6,0,4,8,0,5,9,0.647447824478
apache1,335,8,140,69,0,59,35,0,37,28,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.430381059647
apache1,140,4,120,61,0,59,35,0,29,19,0,32,20,4,9,7,0,3,3,0,3,7,0,3,6,0.441784143448
apache1,286,5,110,57,0,59,35,0,21,15,0,30,19,5,9,7,0,3,3,0,4,7,0,2,6,0.419728040695
apache1,367,3,124,61,0,59,35,0,46,31,0,19,14,3,9,7,0,3,3,0,3,6,0,3,6,0.42403793335
apache1,393,6,110,57,0,59,35,0,22,16,0,29,20,5,15,11,0,6,6,0,4,8,0,5,9,0.755368947983
