# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,371,6,124,61,0,59,35,0,44,31,0,21,15,1,6,6,0,1,1,-1,0,0,0,5,6,1,6,6,0,1,1,-1,0,0,0,5,6,2,9,7,0,3,3,0,1,4,0,5,6,1.45969486237
apache1,213,7,120,61,0,59,35,0,32,23,0,29,19,4,8,8,0,1,1,0,2,5,0,5,8,5,12,9,0,4,4,0,3,7,0,5,8,5,16,11,0,6,6,0,5,10,0,5,8,2.52004289627
apache1,342,8,120,61,0,59,35,0,28,19,0,33,21,4,6,6,0,1,1,0,3,6,0,2,5,4,9,7,0,3,3,0,3,7,0,3,6,4,9,7,0,3,3,0,3,7,0,3,6,1.67917585373
apache1,296,6,97,53,0,59,35,0,22,15,0,16,15,5,6,8,0,1,1,0,3,5,0,2,7,5,7,8,0,2,2,0,3,5,0,2,7,6,14,11,0,6,6,0,3,7,0,5,10,2.08881402016
apache1,233,10,120,61,0,59,35,0,32,23,0,29,19,3,8,8,0,1,1,0,1,4,0,6,8,4,12,9,0,4,4,0,2,6,0,6,8,4,16,11,0,6,6,0,4,9,0,6,8,2.58144497871
apache1,211,8,120,61,0,59,35,0,33,23,0,28,19,2,8,8,0,1,1,0,2,4,0,5,8,4,11,9,0,3,3,0,3,6,0,5,9,4,16,11,0,6,6,0,5,9,0,5,9,2.448127985
apache1,376,5,110,57,0,59,35,0,32,21,0,19,13,3,6,6,0,1,1,0,3,5,0,2,5,3,9,7,0,3,3,0,4,6,0,2,6,3,7,6,0,2,2,0,3,5,0,2,5,1.48069214821
apache1,112,4,124,61,0,59,35,0,17,14,0,48,31,2,6,6,0,1,1,0,3,6,0,2,4,4,9,7,0,3,3,0,3,7,0,3,6,4,9,7,0,3,3,0,3,7,0,3,6,1.62175011635
apache1,209,9,144,69,0,59,35,0,41,31,0,44,32,2,6,6,0,1,1,0,2,4,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,1.81720280647
apache1,78,3,110,57,0,59,35,0,20,14,0,31,19,2,8,6,0,2,2,0,2,4,0,4,6,3,11,7,0,4,4,0,3,6,0,4,6,3,11,7,0,4,4,0,3,6,0,4,6,2.6917681694
